agent_id,employee_code,vendor_id,team,status,first_seen_active_at,identity_confidence
AGT0000746,EMP00012,VND0000007,T1,ACTIVE,2026-01-02 06:48:15,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000747,EMP00462,VND0000008,T1,SUSPENDED,2026-01-01 07:55:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000748,EMP00060,VND0000015,T1,SUSPENDED,2026-01-07 17:57:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000749,EMP00137,VND0000005,DIGITAL,INACTIVE,2026-01-01 02:37:53,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000750,EMP00068,VND0000008,FIELD,ACTIVE,2026-01-01 05:59:56,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000751,EMP00065,VND0000002,T1,ACTIVE,2026-01-01 07:58:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000752,EMP00010,VND0000001,T3,INACTIVE,2026-01-04 11:35:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000753,EMP00026,VND0000008,T3,ACTIVE,2026-01-12 01:12:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000754,EMP00546,VND0000005,FIELD,ACTIVE,2026-01-01 15:20:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000755,EMP00121,VND0000008,T2,ACTIVE,2026-01-04 01:29:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000756,EMP00025,VND0000008,T3,INACTIVE,2026-01-04 02:04:19,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000757,EMP00003,VND0000001,T3,SUSPENDED,2026-01-02 06:45:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000758,EMP00204,VND0000001,FIELD,SUSPENDED,2026-01-08 23:48:37,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000759,EMP00052,VND0000007,T2,ACTIVE,2026-01-03 12:30:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000760,EMP00020,VND0000013,T2,ACTIVE,2026-01-03 20:14:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000761,EMP00030,VND0000009,FIELD,ACTIVE,2026-01-04 05:49:04,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000762,EMP00677,VND0000005,T3,ACTIVE,2026-01-04 20:34:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000763,EMP00038,VND0000008,T2,ACTIVE,2026-01-01 21:23:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000764,EMP00068,VND0000011,DIGITAL,ACTIVE,2026-01-01 08:57:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000765,EMP00099,VND0000015,T3,INACTIVE,2026-01-01 10:19:27,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000766,EMP00293,VND0000002,DIGITAL,SUSPENDED,2026-01-03 07:33:58,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000767,EMP00009,VND0000002,FIELD,INACTIVE,2026-01-01 02:39:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000768,EMP00086,VND0000008,FIELD,ACTIVE,2026-01-12 20:09:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000769,EMP00566,VND0000004,T1,INACTIVE,2026-01-01 07:03:14,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000770,EMP00819,VND0000001,T1,INACTIVE,2026-01-01 03:46:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000771,EMP00008,VND0000014,T2,SUSPENDED,2026-01-05 21:44:49,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000772,EMP00030,VND0000010,T2,INACTIVE,2026-01-02 09:20:24,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000773,EMP00616,VND0000002,DIGITAL,ACTIVE,2026-01-04 05:11:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000774,EMP00743,VND0000008,T3,SUSPENDED,2026-01-03 04:27:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000775,EMP00031,VND0000002,DIGITAL,SUSPENDED,2026-01-01 15:14:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000776,EMP00065,VND0000006,T3,INACTIVE,2026-01-03 11:14:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000777,EMP00036,VND0000002,T3,SUSPENDED,2026-01-01 18:56:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000778,EMP00041,VND0000005,DIGITAL,SUSPENDED,2026-01-05 05:20:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000779,EMP00051,VND0000005,T2,SUSPENDED,2026-01-03 06:11:35,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000780,EMP00032,VND0000002,FIELD,INACTIVE,2026-01-01 06:40:34,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000781,EMP00009,VND0000001,DIGITAL,ACTIVE,2026-01-02 21:21:56,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000782,EMP00008,VND0000011,DIGITAL,INACTIVE,2026-01-05 03:10:56,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000783,EMP00074,VND0000014,T3,INACTIVE,2026-01-01 07:36:59,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000784,EMP00015,VND0000001,DIGITAL,INACTIVE,2026-01-01 00:06:04,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000785,EMP00016,VND0000007,DIGITAL,INACTIVE,2026-01-02 08:11:33,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000786,EMP00052,VND0000012,T2,ACTIVE,2026-01-01 00:58:04,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000787,EMP00016,VND0000010,T1,SUSPENDED,2026-01-02 08:41:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000788,EMP00008,VND0000007,T1,ACTIVE,2026-01-04 13:21:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000789,EMP00001,VND0000007,FIELD,INACTIVE,2026-01-01 06:27:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000790,EMP00005,VND0000009,T1,SUSPENDED,2026-01-02 22:29:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000791,EMP00009,VND0000005,T2,INACTIVE,2026-01-02 23:26:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000792,EMP00087,VND0000004,T2,ACTIVE,2026-01-03 17:12:33,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000793,EMP00680,VND0000001,DIGITAL,SUSPENDED,2026-01-01 23:16:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000794,EMP00197,VND0000007,T1,SUSPENDED,2026-01-07 20:06:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000795,EMP00752,VND0000012,T2,ACTIVE,2026-01-02 22:49:57,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000796,EMP00618,VND0000001,T2,ACTIVE,2026-01-03 06:32:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000797,EMP00059,VND0000010,T1,INACTIVE,2026-01-02 10:45:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000798,EMP00021,VND0000010,DIGITAL,SUSPENDED,2026-01-01 14:36:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000799,EMP00041,VND0000015,T3,ACTIVE,2026-01-03 02:22:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000800,EMP01082,VND0000005,T3,SUSPENDED,2026-01-02 09:42:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000801,EMP00001,VND0000009,DIGITAL,INACTIVE,2026-01-03 19:44:27,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000802,EMP00820,VND0000005,T1,INACTIVE,2026-01-03 13:29:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000803,EMP00030,VND0000002,T3,SUSPENDED,2026-01-03 01:42:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000804,EMP00181,VND0000015,DIGITAL,ACTIVE,2026-01-04 03:33:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000805,EMP00013,VND0000002,T3,INACTIVE,2026-01-06 20:44:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000806,EMP00007,VND0000004,T2,ACTIVE,2026-01-01 16:53:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000807,EMP00005,VND0000003,T1,SUSPENDED,2026-01-07 13:30:10,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000808,EMP00011,VND0000004,FIELD,SUSPENDED,2026-01-02 02:19:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000809,EMP00173,VND0000001,FIELD,SUSPENDED,2026-01-02 04:27:39,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000810,EMP00017,VND0000003,T2,ACTIVE,2026-01-06 21:53:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000811,EMP00130,VND0000003,DIGITAL,ACTIVE,2026-01-01 01:29:51,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000812,EMP00756,VND0000004,T2,ACTIVE,2026-01-01 04:57:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000813,EMP00071,VND0000003,T2,ACTIVE,2026-01-01 01:22:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000814,EMP00191,VND0000002,T3,SUSPENDED,2026-01-03 16:13:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000815,EMP00286,VND0000005,FIELD,ACTIVE,2026-01-01 23:05:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000816,EMP00021,VND0000012,T2,INACTIVE,2026-01-01 02:32:31,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000817,EMP00640,VND0000011,T2,ACTIVE,2026-01-04 13:47:43,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000818,EMP00030,VND0000007,T3,ACTIVE,2026-01-02 07:46:34,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000819,EMP00007,VND0000012,T1,ACTIVE,2026-01-01 23:09:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000820,EMP00029,VND0000009,FIELD,ACTIVE,2026-01-05 03:03:49,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000821,EMP00041,VND0000007,T3,INACTIVE,2026-01-01 08:30:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000822,EMP00016,VND0000003,FIELD,SUSPENDED,2026-01-05 18:14:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000823,EMP00016,VND0000006,T1,INACTIVE,2026-01-04 20:58:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000824,EMP00059,VND0000007,DIGITAL,INACTIVE,2026-01-03 07:09:24,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000825,EMP00065,VND0000003,DIGITAL,SUSPENDED,2026-01-02 21:15:45,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000826,EMP00013,VND0000001,T3,INACTIVE,2026-01-05 06:27:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000827,EMP00092,VND0000007,DIGITAL,ACTIVE,2026-01-01 02:24:39,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000828,EMP00035,VND0000012,T3,ACTIVE,2026-01-01 04:41:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000829,EMP00070,VND0000001,T2,ACTIVE,2026-01-01 13:01:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000830,EMP00974,VND0000014,DIGITAL,SUSPENDED,2026-01-01 20:38:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000831,EMP00069,VND0000006,T3,ACTIVE,2026-01-01 21:38:48,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000832,EMP00068,VND0000007,FIELD,INACTIVE,2026-01-07 06:11:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000833,EMP00824,VND0000006,DIGITAL,ACTIVE,2026-01-02 01:45:57,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000834,EMP00030,VND0000002,T3,INACTIVE,2026-01-03 14:09:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000835,EMP00985,VND0000002,DIGITAL,SUSPENDED,2026-01-05 09:15:39,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000836,EMP00584,VND0000009,T1,SUSPENDED,2026-01-01 13:57:12,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000837,EMP01038,VND0000001,FIELD,SUSPENDED,2026-01-01 00:23:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000838,EMP00230,VND0000001,T2,ACTIVE,2026-01-01 18:35:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000839,EMP00054,VND0000015,T2,INACTIVE,2026-01-01 01:00:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000840,EMP00022,VND0000004,FIELD,ACTIVE,2026-01-08 02:45:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000841,EMP00003,VND0000011,T3,INACTIVE,2026-01-02 07:42:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000842,EMP00612,VND0000005,FIELD,SUSPENDED,2026-01-01 03:44:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000843,EMP00663,VND0000015,T2,ACTIVE,2026-01-03 14:59:53,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000844,EMP00034,VND0000014,DIGITAL,SUSPENDED,2026-01-03 00:45:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000845,EMP00061,VND0000009,FIELD,ACTIVE,2026-01-02 09:58:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000846,EMP00001,VND0000011,DIGITAL,SUSPENDED,2026-01-01 04:18:14,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000847,EMP00015,VND0000007,T1,INACTIVE,2026-01-01 00:45:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000848,EMP00161,VND0000007,T1,SUSPENDED,2026-01-05 08:41:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000849,EMP00024,VND0000004,T1,ACTIVE,2026-01-05 08:02:58,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000850,EMP00776,VND0000004,T3,ACTIVE,2026-01-01 05:24:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000851,EMP00483,VND0000012,DIGITAL,SUSPENDED,2026-01-05 05:41:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000852,EMP00039,VND0000012,T3,ACTIVE,2026-01-05 02:34:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000853,EMP00020,VND0000015,DIGITAL,ACTIVE,2026-01-01 19:36:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000854,EMP00069,VND0000002,FIELD,SUSPENDED,2026-01-01 02:38:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000855,EMP00541,VND0000002,T2,INACTIVE,2026-01-02 02:00:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000856,EMP00090,VND0000008,T1,ACTIVE,2026-01-01 21:56:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000857,EMP00031,VND0000009,T1,SUSPENDED,2026-01-05 19:38:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000858,EMP00016,VND0000004,DIGITAL,ACTIVE,2026-01-02 00:29:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000859,EMP00736,VND0000008,T1,ACTIVE,2026-01-11 16:15:48,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000860,EMP00493,VND0000014,T2,INACTIVE,2026-01-02 04:48:51,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000861,EMP00521,VND0000015,FIELD,ACTIVE,2026-01-02 03:55:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000862,EMP00053,VND0000014,T1,INACTIVE,2026-01-02 05:00:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000863,EMP00069,VND0000011,FIELD,INACTIVE,2026-01-05 22:48:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000864,EMP00860,VND0000005,FIELD,INACTIVE,2026-01-02 20:03:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000865,EMP00217,VND0000002,T2,ACTIVE,2026-01-02 04:01:56,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000866,EMP00080,VND0000012,FIELD,ACTIVE,2026-01-02 03:56:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000867,EMP01064,VND0000008,T2,SUSPENDED,2026-01-04 21:56:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000868,EMP00460,VND0000004,T1,SUSPENDED,2026-01-03 05:54:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000869,EMP00020,VND0000003,FIELD,ACTIVE,2026-01-01 15:30:30,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000870,EMP00072,VND0000004,T1,ACTIVE,2026-01-03 02:06:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000871,EMP00025,VND0000011,T1,ACTIVE,2026-01-01 08:31:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000872,EMP00098,VND0000015,DIGITAL,ACTIVE,2026-01-05 15:22:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000873,EMP00049,VND0000005,T1,ACTIVE,2026-01-06 02:03:53,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000874,EMP00003,VND0000013,DIGITAL,INACTIVE,2026-01-02 04:56:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000875,EMP00431,VND0000008,DIGITAL,INACTIVE,2026-01-08 15:03:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000876,EMP00853,VND0000004,DIGITAL,INACTIVE,2026-01-09 11:24:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000877,EMP00015,VND0000003,FIELD,INACTIVE,2026-01-02 08:27:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000878,EMP00001,VND0000011,T2,SUSPENDED,2026-01-01 07:59:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000879,EMP00019,VND0000004,T3,SUSPENDED,2026-01-05 06:50:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000880,EMP00438,VND0000010,DIGITAL,ACTIVE,2026-01-01 18:25:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000881,EMP00025,VND0000004,T1,ACTIVE,2026-01-10 02:11:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000882,EMP00003,VND0000002,T2,ACTIVE,2026-01-02 13:31:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000883,EMP00837,VND0000001,DIGITAL,ACTIVE,2026-01-02 13:27:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000884,EMP00064,VND0000004,FIELD,INACTIVE,2026-01-05 15:16:29,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000885,EMP00071,VND0000013,T1,INACTIVE,2026-01-01 10:59:59,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000886,EMP00082,VND0000002,T3,INACTIVE,2026-01-04 10:37:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000887,EMP00008,VND0000001,DIGITAL,INACTIVE,2026-01-02 17:20:02,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000888,EMP00006,VND0000014,FIELD,INACTIVE,2026-01-03 23:11:30,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000889,EMP00008,VND0000003,DIGITAL,SUSPENDED,2026-01-03 09:48:49,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000890,EMP00034,VND0000003,DIGITAL,SUSPENDED,2026-01-03 08:42:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000891,EMP00018,VND0000002,DIGITAL,SUSPENDED,2026-01-07 16:22:50,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000892,EMP00055,VND0000014,T3,INACTIVE,2026-01-01 01:09:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000893,EMP00056,VND0000007,T1,INACTIVE,2026-01-01 07:43:51,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000894,EMP00026,VND0000003,T2,SUSPENDED,2026-01-03 23:45:18,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000895,EMP00048,VND0000012,T2,INACTIVE,2026-01-04 02:28:31,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000896,EMP00013,VND0000002,T2,SUSPENDED,2026-01-01 07:40:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000897,EMP00030,VND0000006,T2,SUSPENDED,2026-01-01 19:39:27,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000898,EMP00001,VND0000003,T2,INACTIVE,2026-01-01 05:08:35,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000899,EMP00487,VND0000002,DIGITAL,INACTIVE,2026-01-03 06:59:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000900,EMP00614,VND0000008,T3,SUSPENDED,2026-01-02 12:31:37,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000901,EMP00419,VND0000015,T1,INACTIVE,2026-01-05 04:13:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000902,EMP00703,VND0000008,FIELD,ACTIVE,2026-01-04 08:22:19,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000903,EMP00091,VND0000008,FIELD,ACTIVE,2026-01-04 10:37:14,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000904,EMP00005,VND0000003,DIGITAL,ACTIVE,2026-01-07 10:03:59,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000905,EMP00446,VND0000008,DIGITAL,SUSPENDED,2026-01-01 03:11:02,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000906,EMP00035,VND0000006,FIELD,ACTIVE,2026-01-01 11:12:51,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000907,EMP00033,VND0000012,DIGITAL,SUSPENDED,2026-01-01 10:44:32,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000908,EMP00816,VND0000001,T2,INACTIVE,2026-01-01 17:13:48,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000909,EMP00854,VND0000003,FIELD,SUSPENDED,2026-01-02 02:08:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000910,EMP00840,VND0000003,FIELD,SUSPENDED,2026-01-02 02:09:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000911,EMP00017,VND0000005,DIGITAL,SUSPENDED,2026-01-07 11:36:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000912,EMP00038,VND0000002,T3,SUSPENDED,2026-01-02 21:57:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000913,EMP00016,VND0000006,FIELD,INACTIVE,2026-01-09 18:21:18,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000914,EMP00827,VND0000006,T2,INACTIVE,2026-01-06 06:39:04,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000915,EMP00008,VND0000013,T1,INACTIVE,2026-01-01 13:54:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000916,EMP00077,VND0000012,T2,SUSPENDED,2026-01-02 23:19:04,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000917,EMP00234,VND0000007,FIELD,INACTIVE,2026-01-02 00:17:01,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000918,EMP00010,VND0000010,T1,INACTIVE,2026-01-04 20:50:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000919,EMP00015,VND0000010,T2,ACTIVE,2026-01-05 10:50:50,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000920,EMP00088,VND0000005,T2,SUSPENDED,2026-01-03 23:53:39,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000921,EMP00196,VND0000008,T1,ACTIVE,2026-01-02 05:31:53,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000922,EMP00095,VND0000010,T1,ACTIVE,2026-01-06 06:18:45,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000923,EMP00042,VND0000015,T2,ACTIVE,2026-01-02 19:00:25,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000924,EMP00432,VND0000008,T3,ACTIVE,2026-01-11 16:42:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000925,EMP00024,VND0000012,FIELD,INACTIVE,2026-01-02 01:00:25,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000926,EMP00014,VND0000012,DIGITAL,INACTIVE,2026-01-06 07:48:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000927,EMP00586,VND0000011,T3,INACTIVE,2026-01-02 20:06:59,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000928,EMP00011,VND0000006,FIELD,SUSPENDED,2026-01-01 01:09:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000929,EMP00022,VND0000005,DIGITAL,INACTIVE,2026-01-01 01:16:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000930,EMP00039,VND0000010,T2,ACTIVE,2026-01-01 00:03:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000931,EMP00082,VND0000012,DIGITAL,INACTIVE,2026-01-03 18:54:01,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000932,EMP00048,VND0000002,T2,ACTIVE,2026-01-05 05:17:16,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
